rank,xp,wallet_address,on_chain_missions_done,referral_level,referral_count,Sybil find (Ancestors),Sybil find (Social link),Sybil final
22708,13300,elys1623vgpcrnnrk6866szg89r0jskke2mt5y6jnv8,138,0,0,True User,Sybil,Sybil
18821,14350,elys160ltg79ed0v04c48er9nyq0as4fps2dnm98rsh,171,0,0,True User,Sybil,Sybil
5368,21350,elys160glac0a0ravlxuw4xn70a0c9q3v260rknqdh4,251,0,0,True User,Sybil,Sybil
63160,7500,elys160f78h4jd6jhjww72qkq87jmwrjkfflrs735lk,108,0,0,True User,Sybil,Sybil
1809,24250,elys160cl0twzwxxulvvkuzvl48rxgagry4z9592ac4,275,1,0,True User,Sybil,Sybil
34315,10750,elys15zz32lhw0cfhqxp9zk7zmrqn6n4xgu0jvyddax,125,0,0,True User,Sybil,Sybil
5946,20900,elys15zr4ye09yjgg7xanff6kezsefx5jy3l3sfnf6z,246,1,0,True User,Sybil,Sybil
30096,11450,elys15zmrqxu5smyfn0ymy2el5hnv7jnq3n0mvsqfzs,139,3,0,True User,Sybil,Sybil
75225,6800,elys15zlp3q9kvpe4hmqvy4p556q3pq62ss3trevexf,100,0,0,True User,Sybil,Sybil
30483,11400,elys15zhe7977ru4ez6x8mw4dw350785xrypt04fqva,116,7,0,True User,Sybil,Sybil
67958,7200,elys15zdqs9k64g7m29v3fhlr8qevqw220z03n4h62a,106,0,0,True User,Sybil,Sybil
20233,13950,elys15zaa88vmhuwfxxrflj4xc6s2ap96t7n7tmxqq6,143,2,0,True User,Sybil,Sybil
6052,20800,elys15z7n8vrnnty53n6jg4yk0c3dauf4p0esavrfqa,248,1,0,True User,Sybil,Sybil
2467,23800,elys15z00l9sg5sxuqh54htgjkpp7p3ma0pmz7fgfc2,268,0,0,True User,Sybil,Sybil
2996,23400,elys15yrl4yss8qaxmlpq09m0lfceeftxsd3sqe4nhz,260,0,0,True User,Sybil,Sybil
19379,14200,elys15yc9r694gfj0u6ewlxxgpplrnguq6u4yh4x45v,170,0,0,True User,Sybil,Sybil
3643,22800,elys15xwp9aetrmaqrp9cm3mdd5jz8m5fd45zyefqsj,262,1,0,True User,Sybil,Sybil
23158,13200,elys15xp06kq0lvzcgs4ex3drge6ntq8gv7kh79m0pm,134,2,0,True User,Sybil,Sybil
1463,24650,elys15xkwnylw2d4uhvzun5tej6kld4v3elqfchvxw9,270,13,0,Sybil,True user,Sybil
47701,8700,elys15x7cm7e9fjw87a95ym0haakghcns9netvwdxaa,104,2,0,True User,Sybil,Sybil
3092,23300,elys15wuunjm4e3pdgapqeklmap6z2hnaszy8qr9tgz,264,1,0,True User,Sybil,Sybil
20272,13950,elys15wm7jh7kv9tzngr8l90ctnp7cpkv40su3nske8,167,0,0,True User,Sybil,Sybil
6412,20550,elys15wjax77gghwt4uczefz2zklwnh6lt7hs752hle,239,0,0,True User,Sybil,Sybil
6135,20750,elys15waww7sfrf6fag2gnkcmas0hq35emf2plcwl5u,241,0,0,True User,Sybil,Sybil
5806,21000,elys15vreql6krmjrxmvucnfzh9m98l2rvv23tqe28y,244,1,0,True User,Sybil,Sybil
20276,13950,elys15vnvegsflz5scnxnpvju90pg5nxl3x3ncq5mqz,167,0,0,True User,Sybil,Sybil
26942,12200,elys15vgdmy9h686j5x3q74y0jl3pcfnju03z2vnc29,126,16,0,Sybil,True user,Sybil
2326,23900,elys15v2jke5sne4w3shuhmg5vmxxsfaw4p4c5ge5k8,268,0,0,True User,Sybil,Sybil
6286,20650,elys15uy9ful8xr9yrmsk57tk3uu5fr49ectuzq34gg,225,0,0,True User,Sybil,Sybil
44797,9100,elys15uqhuy777nvwphdm2vx42689jg48ned7sukgwd,100,0,0,True User,Sybil,Sybil
33411,10900,elys15ug0uguhtzhnqhc36knm2ezpdg5mpzexqpstte,106,1,0,True User,Sybil,Sybil
38877,10050,elys15u60k6fd6dj4pn92zlpa5hwgsdemgmaenuaqyx,101,17,0,Sybil,True user,Sybil
1488,24600,elys15tk9gwwayvcl0nmgahw6s9yz9enhsz3yh3rue8,278,3,0,True User,Sybil,Sybil
1881,24200,elys15tgdpgymf634dy8g702vlnh4q4rce0dtepg552,272,1,0,True User,Sybil,Sybil
25375,12600,elys15t8vskxf302ts8fpzhrtck7kj55n0u59k7jdga,130,0,0,True User,Sybil,Sybil
1927,24150,elys15t8fzqse8yz3zfv43cm3u6ffg2d7gjyz9vpc97,273,1,0,True User,Sybil,Sybil
45292,9000,elys15szcggpw0grmk8dsfgv3xkxtker7z3tfv5a5hj,108,3,0,True User,Sybil,Sybil
65878,7300,elys15sudjc76xeedzdjym527m5849jnlhyy3skh238,108,0,0,True User,Sybil,Sybil
23731,13050,elys15sswp97mah2saykzj7kx3rysuauyye7mzm7gp5,155,0,0,True User,Sybil,Sybil
28993,11700,elys15skmhv5tzah3kyk0fff54f9s859sthgyvmftf9,120,7,0,True User,Sybil,Sybil
3149,23250,elys15seqjuh33xp94ka87nl2xzthpczcezgm0sj0xc,265,1,0,True User,Sybil,Sybil
62078,7550,elys15scds0jq9crvvphgmnkxuvnycj64xj9lddly48,95,0,0,True User,Sybil,Sybil
38900,10050,elys15rx2c9gvyf8lml6j936u4axsfurkzp97zjpv5g,101,7,0,True User,Sybil,Sybil
35286,10600,elys15rvq673evfprm2qxa45zs9wwwjy03yvfvrf3vg,108,7,0,True User,Sybil,Sybil
53275,8150,elys15rdg2y9528ruwfph9ca8geuphzhv637e56t0h7,101,0,0,True User,Sybil,Sybil
19761,14100,elys15r27zkxwnygu8nmrm9ejs2tdntzd9dfrvg2r80,168,0,0,True User,Sybil,Sybil
19181,14250,elys15qzz8j8c7xa4qpc4x2qtwyds859ayw8qftnp2m,171,0,0,True User,Sybil,Sybil
30747,11350,elys15qzw5y3dsmk9m3mqxrdrjms5h5u4l8fy0yhjaf,117,7,0,True User,Sybil,Sybil
28957,11700,elys15qj0wfzxnslcszu8rz8g9mjq47agh7wzr6ulec,140,0,0,True User,Sybil,Sybil
28771,11750,elys15qhawca6few2ka3jer8mperhczy78jsrawfz5h,121,17,0,Sybil,True user,Sybil
6325,20600,elys15qh0tkkdcgzudzvu0ehjj3ak5tgzsutasxpsx0,244,1,0,True User,Sybil,Sybil
26053,12450,elys15qgz5rlquspjvwd56fuh0h7pet9kpvcrs4fyzj,129,16,0,Sybil,True user,Sybil
2674,23650,elys15pwv8lr3fgfhsn2qxgkysh7aefsmmm98e5ugrk,267,1,0,True User,Sybil,Sybil
27506,12050,elys15pwu3hw3xc6pd6rnjtshz0wktmmsreu5glga6k,123,15,0,Sybil,Sybil,Sybil
1883,24200,elys15pvrku8cq9eexahpyn9uzxcda767y2ymf6uvwq,272,1,0,True User,Sybil,Sybil
70997,7000,elys15pme0jdr95ujvkktrtpvsw3fu0y5el04c4wk0d,138,3,0,True User,Sybil,Sybil
60104,7650,elys15pfuhxt9xavyl9uhr7fmgv9tq5vq6ue2yn5sys,95,7,0,True User,Sybil,Sybil
36178,10450,elys15pddxs6dg3c0kjzh5j3sx49c2yewr67yx0d9qq,103,17,0,Sybil,True user,Sybil
4210,22300,elys15paux9l8555grpw74gsqqk7ee3huqellwfks7k,260,1,0,True User,Sybil,Sybil
38596,10100,elys15p3ytkw6yh7deacmz9za9v72es84ptj6hzassn,102,17,0,Sybil,True user,Sybil
5521,21250,elys15npw4q44rp4kt00pfysr0lsewnq03ynfz4cz76,229,8,0,True User,Sybil,Sybil
28355,11850,elys15nnud5w37mq6g52mlpv2q620wgvrc5advjupja,123,7,0,True User,Sybil,Sybil
2325,23900,elys15n8ykz3d6l8qsdsrpl567ucmjlf4yu6uj38yme,268,0,0,True User,Sybil,Sybil
12814,16450,elys15mkdwrzywwr2wvhr6lf0sugdzjcy7j0s6dm552,175,1,0,True User,Sybil,Sybil
5650,21150,elys15m3l632pcxw4ag92es68ejlt6595el4wpdy37f,231,0,0,True User,Sybil,Sybil
7080,20000,elys15lfxmf8fjq8kzc0svejnquzj2m6g7fw5p3nqaz,216,0,0,True User,Sybil,Sybil
29845,11500,elys15kxfh9gn28hxeyw44g8f9a42rc6ak6w8u9zkkv,114,2,0,True User,Sybil,Sybil
35593,10550,elys15kdrme4hfgqc43dreqdmc3xkpejajkwyvpjtne,103,1,0,True User,Sybil,Sybil
22936,13250,elys15kaueuu45w47nd3fh8ul3773w0xx7adcqdu6p4,135,1,0,True User,Sybil,Sybil
47711,8700,elys15k9aggvj2e856x0sggnel4uzfw5dnwlw0mrvt8,104,1,0,True User,Sybil,Sybil
31132,11250,elys15k86parvl6j9zcj0nqu6p5h475tc9f6weuj40c,111,2,0,True User,Sybil,Sybil
19542,14150,elys15k7zg3pqzhryw7x6jh05kdsl3fqs98wrjaxagm,171,0,0,True User,Sybil,Sybil
4035,22450,elys15k3c3dk6ka3vcmfxz4g5752zr9dzjan4p32l4u,255,0,0,True User,Sybil,Sybil
32135,11100,elys15hsh56wqhvpxwcuc9lpwetrsn4fgxuygk2dul2,128,0,0,True User,Sybil,Sybil
10544,17650,elys15hjdj2yghr9f7axwd0l0ejlf9gvtkppez2uzjx,187,0,0,True User,Sybil,Sybil
34101,10750,elys15hahe4zmus88wq80snh44j9ypxl4p9fg9dum46,129,2,0,True User,Sybil,Sybil
79653,6600,elys15h80jw8djp9ce09c4vky62r759e6c56et3y7xy,100,0,0,True User,Sybil,Sybil
27310,12100,elys15h5e2quufaa4jrkt92vlfc8lgd9htqpk9xd03j,121,10,0,Sybil,True user,Sybil
25953,12450,elys15gak5q827sgk2xd6aqa078tgnp3uc7qeur6h75,127,4,0,True User,Sybil,Sybil
26037,12450,elys15g0szk5zz90zjr4mh4p4k5g340wa42wlh0uy7f,127,0,0,True User,Sybil,Sybil
21685,13600,elys15fz0c40a3ctha3ehcn265s4he9tu787w3nhsam,162,0,0,True User,Sybil,Sybil
33700,10850,elys15ftmt6hnrwhms9pnaxftpulxy3hnrpcezuk33h,129,0,0,True User,Sybil,Sybil
4891,21750,elys15frzrp0pwz8m727jfxq7ew7644e8vugw8cnj78,249,0,0,True User,Sybil,Sybil
18642,14400,elys15f4t380mpd8p2tpe8qawaj8rsmvxht7d5ee6tf,172,0,0,True User,Sybil,Sybil
4712,21900,elys15f3r4h02m6gzwn5z5sjpt4gtkaamkwhzwsqjj7,238,8,0,True User,Sybil,Sybil
35287,10600,elys15ejgva2hv6y6khx9fk52fnh7dctyja3ge0hwrt,110,7,0,True User,Sybil,Sybil
17066,14850,elys15e7rst30yxs4lgndcfjvak2qejp6ps8cdc2uht,177,0,0,True User,Sybil,Sybil
31508,11200,elys15e07emxxlspmdkte3nha87cxgjddsumheu0rnl,116,16,0,Sybil,True user,Sybil
23543,13100,elys15dtfknws43378xrdlca80spaek957g9wlqkvtx,156,0,0,True User,Sybil,Sybil
33689,10850,elys15djf6wrsag4wetqwvw6nnrttu7dhkeua5v9s9r,113,17,0,Sybil,True user,Sybil
27267,12100,elys15dc0utf2ql54enkhycq6wgpsrqttd9c9h0czp2,120,10,0,Sybil,True user,Sybil
2473,23800,elys15ckjtdjtmlsfajktk797q5mglheagt5g8qd7u5,268,0,0,True User,Sybil,Sybil
40781,9700,elys15cjkysyxu5rpercc9j4ckzuc7vfm4fxmtmdt0l,108,0,0,True User,Sybil,Sybil
64690,7400,elys15cdmuklffnde50gsry4tshjnesqwcunf66a3wm,108,0,0,True User,Sybil,Sybil
33987,10800,elys15c7rsyeajqxsw66uepn02kgqlulc5kx4guz7en,114,16,0,Sybil,True user,Sybil
5803,21000,elys15c6n203ssk2k3kgmjfmk9serf9wqtn300257vd,246,1,0,True User,Sybil,Sybil
5003,21650,elys15akq593ju594mzu03d068vf5qj3fkqa255dhut,253,1,0,True User,Sybil,Sybil
33007,10950,elys15aajg7x5pr2xqxca7cfyjkhtah6h064tqk7nyp,111,17,0,Sybil,Sybil,Sybil
24650,12800,elys159vsq3u586vg8t8hv3k5umvvh4gsjr6cyqw3ze,154,2,0,True User,Sybil,Sybil
32112,11100,elys158pfh733gad05xsru0tasn8wls2mgm3uytyzhe,112,0,0,True User,Sybil,Sybil
14117,15900,elys157ze29g2c8uzs6tzed9ydz8l2h8u24mx2s8w7s,168,2,0,True User,Sybil,Sybil
20116,14000,elys157rw6srzyta94uqurqyjpp9et5u9gw2fu9kus6,168,0,0,True User,Sybil,Sybil
45158,9050,elys157ny9mc4ddfudz3wdnyfjz3ae0v3prc9dmfjad,103,0,0,True User,Sybil,Sybil
7059,20000,elys157je4r0st3207zqwjh7cvjvp4qjnkpld4rwnfr,238,0,0,True User,Sybil,Sybil
18607,14400,elys157g98xca04ryruj4wwnnrw0h98nzmwqsg7wggg,180,0,0,True User,Sybil,Sybil
16014,15200,elys1577gupamzwz6y9nzuekz5vmlj6nx3lu52w5xpn,160,4,0,True User,Sybil,Sybil
18804,14350,elys156ygw0tw45fqtpwymmqrcfswk303jwt8x96rkq,171,0,0,True User,Sybil,Sybil
78424,6650,elys156sgartuhpqkmd0hxtz5gej4t3aws5cs53dl8m,99,0,0,True User,Sybil,Sybil
21675,13600,elys156mn8tylk3mvn8m8nc399yxs6xx8hfk0heddm7,162,0,0,True User,Sybil,Sybil
18828,14350,elys156m40rdcxkuxrc035fp6rej8wwqdvcyqslgqpr,171,0,0,True User,Sybil,Sybil
30161,11450,elys156g66ycsw36mhe0ggzrjurllavda22jqlurfhc,119,16,0,Sybil,True user,Sybil
3102,23300,elys155tlyhhmgcktv4kvyenp8uqa63dzvpmukx0srg,264,0,0,True User,Sybil,Sybil
69655,7100,elys155qnv2y2k77g8rextmhrkapmxe84vr8cgca0u8,104,0,0,True User,Sybil,Sybil
4619,21950,elys154te0anehj8pljeacye34zcxanklg0n44lp4l8,253,0,0,True User,Sybil,Sybil
75211,6800,elys154nsma2jgemcczhctlcrxkf3vpplej9wujjfnc,98,0,0,True User,Sybil,Sybil
17891,14600,elys154jmdc7zjka6d0ewx6gg4mhck3nh5j3yhpmje3,174,0,0,True User,Sybil,Sybil
32416,11050,elys153u9cea8fncw7244cwf862hvt90fpvxvmryk6q,131,0,0,True User,Sybil,Sybil
3801,22650,elys153srradf3l8ypqfnux7sf5x3xt75arzj6w6wav,259,1,0,True User,Sybil,Sybil
18251,14500,elys153er48mnf6ualep70zjx4fjx5v0yjsjdf7p00e,174,0,0,True User,Sybil,Sybil
23526,13100,elys153amsrvlpy43xssg274t4x7m379ydwdzrxtzjy,131,11,0,Sybil,True user,Sybil
5431,21300,elys1539f7s7a0lmg3x4dryqlxjggrt7g4t2f57k5e9,250,1,0,True User,Sybil,Sybil
42763,9350,elys152qttly7x48x7pwkmcjympsuxdc4mgzhtexdv3,95,2,0,True User,Sybil,Sybil
23962,13000,elys152qdvlzhed4qf8kve9eutk9mckxrwamqp4re6n,136,16,0,Sybil,True user,Sybil
1800,24250,elys152fzts66mx3ksaxax2l6g77zpcvrsjsjnz4jqz,273,1,0,True User,Sybil,Sybil
18069,14550,elys1526s7rk6ny0j23pktqqlkvlhhzpj3w7jy5lzfg,173,0,0,True User,Sybil,Sybil
1608,24450,elys1525xxymtx9szj9rrx9a5mq7h6uqmd98n8e8cme,277,1,0,True User,Sybil,Sybil
35871,10500,elys1500uyx9a3g6hq4kcsflx734uacc2uqs0ra83c6,104,16,0,Sybil,True user,Sybil
4829,21800,elys14zxnyrq7lckrrl86t5wvkz50mwgjta29gg7v69,254,0,0,True User,Sybil,Sybil
2539,23750,elys14ztha9u9nvtnttywjxx4glzjyjvcz2gfw238f3,267,0,0,True User,Sybil,Sybil
2687,23650,elys14zn6qtz06u3hpg2905a5lsffftv8ahzw42lc4v,261,0,0,True User,Sybil,Sybil
41775,9500,elys14zj9lemydmvk75gclm28s29j4u09mhmjawacp7,98,2,0,True User,Sybil,Sybil
40885,9650,elys14za2ldq4nx7gq6c2anyn98mschsaefm9h5g326,97,2,0,True User,Sybil,Sybil
36193,10450,elys14z6zndv693rcnjp28rm336gdtd44rft7q6n37j,105,7,0,True User,Sybil,Sybil
28558,11800,elys14z50mtfzzm6hp5fy4s9v49thlacmqn83ph2u6n,120,7,0,True User,Sybil,Sybil
36870,10350,elys14z0ec0vexd7xpx7wev0ydk0cea934tn52yth08,103,7,0,True User,Sybil,Sybil
41649,9550,elys14z07nftk6ezvr93aks2e085r8cztfs6e0k92t5,107,0,0,True User,Sybil,Sybil
2172,24000,elys14yqseec7lp4al7rm9ucldt3pvpz9khd8fjsagt,270,1,0,True User,Sybil,Sybil
36552,10400,elys14ypra3egpktxdvd5jx5cz88fl4aw64ge9r2z4w,104,17,0,Sybil,True user,Sybil
1876,24200,elys14yfree5kr93jwz2lpj9jv2wgeftaudkexc9aq2,272,1,0,True User,Sybil,Sybil
5620,21150,elys14y7we4ta0mz753tjqzrv7fu72unm33u03wz2sg,253,1,0,True User,Sybil,Sybil
5997,20850,elys14y6zcdwl87agl5tn0l3evhtl5nmuhghvvl8vq4,245,1,0,True User,Sybil,Sybil
30946,11300,elys14y5auchz6znjuegm6747uzs92ssmurnnz9ekcz,132,0,0,True User,Sybil,Sybil
4352,22200,elys14xnk3gr40jqlu07arecrmr73s89w8emtscgxse,242,8,0,True User,Sybil,Sybil
5978,20900,elys14xh556cnfauj0tmllupuz0hvecnly29fzemce8,228,0,0,True User,Sybil,Sybil
3220,23200,elys14x8gs37aknew4uls3ysgvut45gekvx4x0e92t5,264,0,0,True User,Sybil,Sybil
28111,11900,elys14wvglsq6r7ne8zp5kr0yun8p960k004f9hrwf8,120,14,0,Sybil,Sybil,Sybil
5782,21050,elys14wr3uladk2nfz3f2j227ra737tgh8hj4r5mnzv,229,0,0,True User,Sybil,Sybil
78406,6650,elys14whnwntpzn5nun4xgupxslay8e66hwwafauldp,97,0,0,True User,Sybil,Sybil
31111,11250,elys14wh5qf9692k3prh3e9yxkmwxsnhtxp25j9tepm,111,2,0,True User,Sybil,Sybil
5951,20900,elys14wf5czhtyt4wmnydnzef67yh9hnm28jgycx0t9,248,0,0,True User,Sybil,Sybil
25753,12500,elys14w2hejshrgwpngctd4pyutqta3frmz8lt4vlc0,138,3,0,True User,Sybil,Sybil
29930,11500,elys14vzknqnfj6f8mxvl25txzm0xdpmm6qulcnuv0j,134,0,0,True User,Sybil,Sybil
7811,19350,elys14vw7gtelyrw8lthrr6q0y7fw8rauzyvejmhye6,207,0,0,True User,Sybil,Sybil
4162,22350,elys14vuuy2z7665eh6jyl3gr0w0y38whc7869c4ay4,259,0,0,True User,Sybil,Sybil
25598,12550,elys14vn6edlpnxgrtyaza4yjrkyp25nchjtplr8r49,145,0,0,True User,Sybil,Sybil
44776,9100,elys14vmdcxuxlc09xtv2k477shwle546fd6st8n3k2,95,18,0,Sybil,True user,Sybil
24557,12850,elys14vlm4k3v2535ugryn5fj6ged70fh9jqw20czhf,153,0,0,True User,Sybil,Sybil
2262,23950,elys14vkfmftsc2gmdm2sdgwq72khzkvm2235espkar,269,0,0,True User,Sybil,Sybil
1933,24150,elys14v9hyude7pj6tjyw22w6gyz3rdjxhxgzya4ynf,271,1,0,True User,Sybil,Sybil
59128,7750,elys14ur85djg8ly29f0xnzp8g9j7u29n2wvumwgv0u,109,0,0,True User,Sybil,Sybil
2256,23950,elys14u29ss0puye8du4628uwcgy8ja4rgvre9hkydk,269,0,0,True User,Sybil,Sybil
36401,10400,elys14txgw92wm46ukupukua50fp2cy0m42zds5j7gj,104,0,0,True User,Sybil,Sybil
82060,6500,elys14teavccc8t3tmn47kmtt3e5lpx2fkq5l9yjejz,100,0,0,True User,Sybil,Sybil
4866,21750,elys14t032zs3s8gtmhyg9u86g62j384m45xrtrnd3r,251,1,0,True User,Sybil,Sybil
35293,10600,elys14sza34cqdmlthgng50z4j496hgnr4hl5cc474e,114,1,0,True User,Sybil,Sybil
28757,11750,elys14swh3esq28c9zgfr3nqprjmq00prwa467mu08u,135,0,0,True User,Sybil,Sybil
37846,10200,elys14slmaa3hajujem8nsnh7l7d4l7l5qjj83z355g,106,7,0,True User,Sybil,Sybil
12214,16750,elys14rmk7fhwa7xzyh98mnxwelh7glkwvfjyu7ujzv,181,3,0,True User,Sybil,Sybil
5190,21500,elys14rkpjlvxnwsqtxy9dw09m2p23mwc59a756nkkm,250,0,0,True User,Sybil,Sybil
28964,11700,elys14rkfmmj9cwyq3rcq55k7chc6r5ydr65ea5wvyq,118,15,0,Sybil,Sybil,Sybil
20277,13950,elys14r90q82zpqrjhumd2h3g6qwwczd3sttar3vr83,165,0,0,True User,Sybil,Sybil
2334,23900,elys14r4qhvkzfj6qpfk2ujtuyknkpkrly5gcq425zc,266,0,0,True User,Sybil,Sybil
58032,7800,elys14r3glzhfm6sdsqw5f2cxvdhp489pky8jt45qsa,96,6,0,True User,Sybil,Sybil
3496,22950,elys14qtxzfzjuhxsjhds9pgt5nuzwht22lspfa3hp8,252,13,0,Sybil,True user,Sybil
2374,23850,elys14qjneqqurc0k7femwsahvd5vvgm8th5lsqkd9a,273,1,0,True User,Sybil,Sybil
26769,12250,elys14qfwj4mtsrd8wwf8dsslamyczt0tud9a9nc4g7,127,14,0,Sybil,Sybil,Sybil
1758,24300,elys14q3rq0vt30lyscprs80a2w06h65f4znc7fqjc8,274,1,0,True User,Sybil,Sybil
3200,23200,elys14p85vhuyvt79kgttf59x2zdddach8dvxcsq0qv,262,1,0,True User,Sybil,Sybil
24718,12800,elys14p7rf9zx7nvr8xx38typddmkulaz4zr27nwsu4,129,11,0,Sybil,True user,Sybil
39067,10000,elys14p5wmf8056df2p7xt48nzvl6r86ylvpu6p7pnk,96,2,0,True User,Sybil,Sybil
58029,7800,elys14n8eed5emvfhgvpmvlgk77fq66mmwc4nkxukv4,96,7,0,True User,Sybil,Sybil
2852,23500,elys14n0uqt4kddcdgsjawjmuxqzwrg5c537wkhr2c7,268,1,0,True User,Sybil,Sybil
40789,9700,elys14mzu8zgcsfygaaj87sh3gq8kxh725lwvw76e7n,110,0,0,True User,Sybil,Sybil
20876,13800,elys14mp2tn779l2phlv6rd9me2vavtvmmfkwzz849h,164,0,0,True User,Sybil,Sybil
79680,6600,elys14mhshsdmc32297t089u43c99gzsrtuweg6jewt,100,0,0,True User,Sybil,Sybil
1992,24100,elys14m9y4cc3vlaws5puuvesv7gglv4sn04l5dsrjy,272,1,0,True User,Sybil,Sybil
36180,10450,elys14lscwmrp4f9jhl8qf9rd9th3347tf7stsw0fts,119,0,0,True User,Sybil,Sybil
35273,10600,elys14lqa6qxz8f5yyeatvuepxqqtww56zzwu0xt2pk,128,0,0,True User,Sybil,Sybil
3205,23200,elys14lnql775t8dfglvras83sm7lpa8pzr8q0lxu0f,264,0,0,True User,Sybil,Sybil
2808,23550,elys14kuvyqh0y0k8hj2j8jr8uwecxhnk495s8sqndv,263,0,0,True User,Sybil,Sybil
26863,12200,elys14ku40qtlmjuss54pa89h43kt3v847j708hqw6y,123,10,0,Sybil,True user,Sybil
27431,12050,elys14krh8rtgk6vdnym2ya9ud0q2agswyhjy9r8drs,118,19,0,Sybil,True user,Sybil
34600,10700,elys14kk7qxsj9fnljuguzkcf6z93dnngm9mqhs77y3,122,0,0,True User,Sybil,Sybil
12357,16700,elys14ke2wxwmqj2v2j7l9rscz8f86yd9agfxq7g572,176,0,0,True User,Sybil,Sybil
23929,13000,elys14kcnals39y4z28lak3nzn6l900z04ekj24qs22,156,0,0,True User,Sybil,Sybil
40886,9650,elys14k0esv7ay8dz5acr2h4axudc6netlccsttf2f3,97,2,0,True User,Sybil,Sybil
25822,12500,elys14jr0rf3arlq9rge2kayg6lu74wh6we4597v3fc,125,12,0,Sybil,True user,Sybil
21550,13600,elys14j7e5ztsxjnxj2wvd7vsdnl6qryemgpztp7ht9,142,0,0,True User,Sybil,Sybil
33716,10850,elys14hwfrtcynyep6w9nnsrqf0nshv7qrjwgsr5j2s,107,7,0,True User,Sybil,Sybil
31964,11100,elys14huzefupeus3utt5xj05mdvzw754fjf5y0mt04,108,1,0,True User,Sybil,Sybil
78422,6650,elys14hkrtfp423vkqn82svu3jm3l373mcxmw4d5rfd,99,0,0,True User,Sybil,Sybil
31264,11250,elys14hfm3c94dcypkwf4y779kvunfhq8n9n7ugyahf,117,7,0,True User,Sybil,Sybil
1751,24300,elys14hc9280gr0l9dezd0g8nkwqvxxtzv07l67lnla,274,1,0,True User,Sybil,Sybil
21660,13600,elys14ghnrnqjkmtnsfguf097hulv8dd75n0zvlaxky,162,0,0,True User,Sybil,Sybil
4887,21750,elys14g8s4u430v324lkfwjzrs6556j2mhjtkf0ex5w,253,0,0,True User,Sybil,Sybil
28368,11850,elys14g7c6uqwtlr068rkzcn6mpqlrudz4d2p340vng,117,1,0,True User,Sybil,Sybil
32122,11100,elys14fy45m4jrtc4dwem0v3nctg3d5ft52hkmxr3qg,128,0,0,True User,Sybil,Sybil
28997,11700,elys14fq4q8juzenasu8atchmhsyukalrrhnj4v2mzq,120,7,0,True User,Sybil,Sybil
4377,22150,elys14fgnr6juguwcqsapu9pk08c4mk2a96a0jf2zw7,255,1,0,True User,Sybil,Sybil
11288,17200,elys14fggnfx3tnx6lh4067dgx8fuajqz8pnmtgnazm,208,0,0,True User,Sybil,Sybil
4173,22350,elys14ev7dfed4c4r0h2uh5z9x6fs0ajmtckgef5x7d,244,13,0,Sybil,True user,Sybil
26400,12350,elys14eptqx372vferzp3qunzzxmq0ylz5gl27km0mc,127,16,0,Sybil,True user,Sybil
38597,10100,elys14epr7wyw3ecmcgvrl2qrvqswuppp52empgrmkn,104,17,0,Sybil,True user,Sybil
23162,13200,elys14ehs9qsglvdlq6f5hagmtxhqkuqkzjmhwukcak,158,0,0,True User,Sybil,Sybil
24385,12900,elys14dxqjfzsjujqxppeufffxs9fqezknqxkqjhlyv,134,6,0,True User,Sybil,Sybil
3327,23100,elys14dfjz0gplzkhv9l92cxyr2uka07v4rq8wzs64n,262,1,0,True User,Sybil,Sybil
25848,12500,elys14cyzxelnerlg3nem5qkwedwt023cadsk64eg29,148,0,0,True User,Sybil,Sybil
40628,9700,elys14ctsx52s6dpatczrcg2ar5w4zwkhk980uv0zx6,98,2,0,True User,Sybil,Sybil
78390,6650,elys14c6jtk4d3qklll35eye6dumur7hqewanrljpm9,99,0,0,True User,Sybil,Sybil
38231,10150,elys14ap3hdw0pe2cg03k9mmc7604ukfpvdtn6zackx,117,0,0,True User,Sybil,Sybil
4759,21850,elys14afqzz2ehmmf097tk2gnetl737azejfpew9fyz,253,0,0,True User,Sybil,Sybil
5761,21050,elys149zckrz4aun08hwgau7rjz4jlhfaqvzzn7rgkd,245,0,0,True User,Sybil,Sybil
22040,13500,elys149yw4s27fqcr8cnca2wc4wsnn33j634kd6jnrq,162,0,0,True User,Sybil,Sybil
61817,7600,elys149r8p0xrlz4z2l4vdq6klflrgeuhuhrjfedrrq,108,0,0,True User,Sybil,Sybil
30162,11450,elys149fxk06e05jm7t5d3retzjegv55s0fmwvq9z6s,119,16,0,Sybil,Sybil,Sybil
63871,7450,elys1495azjtx9cv4kmld3lnqrg2d0le8znxvthlqgq,109,0,0,True User,Sybil,Sybil
18435,14450,elys14947xfapq02z95p906dlzcft95mc6c4g6lndlp,173,0,0,True User,Sybil,Sybil
25755,12500,elys1490jnd22ve8ue00gmszevdx3vyf0x65cjw0z3l,150,0,0,True User,Sybil,Sybil
5051,21600,elys148vur3xcgvu8n0qj4esw5xl6wf3el2nuuct4xe,248,1,0,True User,Sybil,Sybil
5688,21100,elys148vudl8rs2gjsxnszfd5qjmpykp94k287ufe3t,248,1,0,True User,Sybil,Sybil
86227,6250,elys148g4p0r8yhkhcepdhp8rlsluv2g644pdvjj9f8,95,0,0,True User,Sybil,Sybil
2921,23450,elys148dhnutf28xmpskurc806ex747r5rkylfcsk2s,265,0,0,True User,Sybil,Sybil
